year,circuit,stay_out_driver,pitting_car,pit_lap,stay_out_laps,gap_ahead,tire_age,ca_tire_age,tire_age_delta,compound,own_pace,threat_pace,pace_delta,deg_delta,ca_deg_delta,closing_rate,pit_loss,pit_loss_fraction,race_progress,overcut_success
2022,Austrian Grand Prix,ALO,ZHO,24,3,0.549,23.0,23.0,0.0,HARD,71.274,71.108,0.16599999999999682,0.09290000000000154,0.18079999999999857,0.0024000000000000085,21.973,0.3082891376939697,0.323943661971831,1
2022,Austrian Grand Prix,STR,RIC,12,17,0.715,13.0,11.0,2.0,MEDIUM,71.271,71.32300000000001,-0.05200000000000671,0.07660000000000058,0.07580000000001041,0.0005999999999999007,21.973,0.30830211446450867,0.15492957746478872,0
2022,Austrian Grand Prix,HAM,OCO,16,12,2.893,15.0,15.0,0.0,MEDIUM,71.0065,70.919,0.08750000000000568,-0.23390000000000355,0.03609999999999932,0.6775000000000012,21.973,0.30945054326012406,0.2112676056338028,1
2022,Austrian Grand Prix,STR,NOR,14,15,3.922,15.0,13.0,2.0,MEDIUM,71.5865,70.999,0.5875000000000057,0.09729999999999964,0.10979999999999322,0.9232000000000028,21.973,0.30694334825700376,0.18309859154929578,0
2022,Austrian Grand Prix,RIC,NOR,43,1,5.825,30.0,28.0,2.0,HARD,69.572,69.1495,0.42249999999999943,0.03508571428571276,-0.008538461538460372,1.540100000000001,21.973,0.3158310814695567,0.5915492957746479,0
2022,Austrian Grand Prix,STR,HAM,28,1,18.77,29.0,27.0,2.0,MEDIUM,70.6005,69.72800000000001,0.8724999999999881,-0.11350000000000177,-0.017800000000004604,1.0626999999999935,21.973,0.311230090438453,0.38028169014084506,0
2022,Austrian Grand Prix,VER,MSC,16,20,1.995,2.0,15.0,-13.0,HARD,70.351,71.48249999999999,-1.1314999999999884,0.14030769230769496,0.16319999999999435,0.458100000000001,21.973,0.31233386874387004,0.2112676056338028,1
2022,Austrian Grand Prix,OCO,VET,20,24,1.619,3.0,20.0,-17.0,HARD,69.8025,71.045,-1.2425000000000068,0.09760191082802414,-0.07579999999999922,-2.3557999999999946,21.973,0.31478815228680923,0.2676056338028169,1
2022,Austrian Grand Prix,VER,SAI,27,9,10.765,13.0,26.0,-13.0,HARD,68.8725,69.65350000000001,-0.7810000000000059,0.09139999999999633,0.048999999999998475,-0.7656000000000003,21.973,0.31903880358633707,0.36619718309859156,0
2022,Austrian Grand Prix,ALO,LAT,12,15,0.225,11.0,11.0,0.0,HARD,71.8205,71.786,0.0344999999999942,0.001300000000007566,-0.02589999999999421,-0.022400000000000087,21.973,0.3059432891723115,0.15492957746478872,0
2022,Austrian Grand Prix,OCO,RUS,11,5,0.865,10.0,10.0,0.0,MEDIUM,71.0655,71.0275,0.0379999999999967,-0.10129999999999847,-0.08300000000000446,0.019899999999999984,21.973,0.3091936312275295,0.14084507042253522,1
2022,Austrian Grand Prix,RIC,RUS,40,4,4.546,27.0,28.0,-1.0,HARD,69.434,69.131,0.30299999999999727,-0.00910000000000013,0.034299999999990664,0.33110000000000084,21.973,0.31645879540282856,0.5492957746478874,0
2022,Austrian Grand Prix,STR,BOT,39,9,1.359,10.0,32.0,-22.0,HARD,69.2125,69.7955,-0.5829999999999984,0.052599999999991626,0.11909999999999879,0.09449999999999917,21.973,0.31747155499367885,0.5352112676056338,0
2022,French Grand Prix,TSU,ZHO,9,2,2.694,8.0,8.0,0.0,MEDIUM,100.5245,100.51400000000001,0.010499999999993292,0.08739999999999469,-0.08430000000000468,0.0077000000000003324,37.199,0.3700490925097861,0.1509433962264151,0
2022,Hungarian Grand Prix,PER,VER,16,2,3.1,15.0,16.0,-1.0,SOFT,84.1035,83.81700000000001,0.28649999999998954,0.183499999999992,-0.19730000000000167,0.28510000000000063,22.04,0.26205805941488763,0.21428571428571427,0
2022,Hungarian Grand Prix,HAM,VER,38,13,5.215,18.0,21.0,-3.0,MEDIUM,81.70400000000001,81.572,0.132000000000005,0.18009999999999948,0.044599999999999564,0.0888999999999997,22.04,0.26975423479878585,0.5285714285714286,0
2022,Hungarian Grand Prix,LAT,GAS,16,2,2.719,15.0,15.0,0.0,MEDIUM,85.7775,85.8335,-0.055999999999997385,0.03829999999999675,0.1450999999999941,-0.01700000000000007,22.04,0.25694383725335895,0.21428571428571427,0
2022,Hungarian Grand Prix,OCO,PER,18,5,4.608,17.0,17.0,0.0,MEDIUM,84.509,84.4745,0.0344999999999942,-0.013699999999991668,0.1421000000000108,-0.04740000000000001,22.04,0.2608006247855258,0.24285714285714285,0
2022,Hungarian Grand Prix,VER,ALO,21,17,0.337,4.0,20.0,-16.0,MEDIUM,82.337,84.985,-2.647999999999996,0.373000000000005,-0.0647000000000033,-3.4546999999999897,22.04,0.26768038670342614,0.2857142857142857,1
2022,Hungarian Grand Prix,RUS,LEC,21,18,18.774,4.0,20.0,-16.0,MEDIUM,82.332,82.92099999999999,-0.5889999999999986,0.11900000000001039,-0.25900000000000384,4.012199999999986,22.04,0.2676966428606131,0.2857142857142857,0
2022,Hungarian Grand Prix,VET,STR,14,1,1.196,13.0,16.0,-3.0,SOFT,85.314,85.55850000000001,-0.24450000000001637,0.11129999999999428,0.16729999999999906,-0.06770000000000032,22.04,0.2583397801064304,0.18571428571428572,0
2022,Hungarian Grand Prix,RIC,MAG,6,9,0.594,7.0,5.0,2.0,SOFT,84.84800000000001,85.07400000000001,-0.2259999999999991,,,-0.2680000000000004,22.04,0.2597586271921553,0.07142857142857142,1
2022,Hungarian Grand Prix,ALB,MAG,35,5,8.479,13.0,28.0,-15.0,MEDIUM,83.4,83.86399999999999,-0.4639999999999844,1.4179999999999946,-0.1542000000000022,0.6330000000000005,22.04,0.26426858513189444,0.4857142857142857,0
2022,Hungarian Grand Prix,ZHO,TSU,13,14,0.418,12.0,12.0,0.0,MEDIUM,85.23400000000001,85.6515,-0.41749999999998977,0.10360000000001096,0.1536000000000083,-0.017299999999999854,22.04,0.258582255907267,0.17142857142857143,0
2022,Hungarian Grand Prix,MSC,TSU,33,8,2.272,11.0,19.0,-8.0,HARD,83.98150000000001,83.70400000000001,0.2775000000000034,-0.20699999999999452,-0.09810000000000084,0.37070000000000086,22.04,0.2624387513916755,0.45714285714285713,1
2022,Hungarian Grand Prix,TSU,ALB,21,12,0.491,7.0,18.0,-11.0,MEDIUM,84.4915,86.099,-1.6075000000000017,0.2820999999999939,0.15019999999999376,0.053099999999999856,22.04,0.26085464218294147,0.2857142857142857,0
2022,Hungarian Grand Prix,RIC,ZHO,27,19,3.975,11.0,26.0,-15.0,MEDIUM,83.2525,84.5445,-1.2920000000000016,-0.052499999999995765,0.06879999999999659,-0.8747000000000003,22.04,0.2647367946908501,0.37142857142857144,1
2022,Hungarian Grand Prix,MSC,RIC,15,6,3.197,14.0,16.0,-2.0,MEDIUM,85.405,85.428,-0.022999999999996135,0.009899999999995511,0.4265999999999949,0.1687,22.04,0.25806451612903225,0.2,0
2022,Hungarian Grand Prix,HAM,OCO,23,28,4.102,3.0,22.0,-19.0,MEDIUM,82.138,84.74,-2.6019999999999897,0.1275124481327807,-0.2790000000000029,0.990599999999999,22.04,0.268328909883367,0.3142857142857143,1
2022,Hungarian Grand Prix,PER,NOR,14,4,0.165,13.0,16.0,-3.0,SOFT,83.91300000000001,85.8555,-1.9424999999999955,0.043699999999999434,0.6625000000000022,-0.19020000000000054,22.04,0.26265298583056257,0.18571428571428572,1
2022,Hungarian Grand Prix,RIC,NOR,42,4,17.592,26.0,27.0,-1.0,MEDIUM,83.22999999999999,82.8,0.4299999999999926,-0.14359999999999454,0.013600000000002806,0.26610000000000095,22.04,0.264808362369338,0.5857142857142857,0
2022,Hungarian Grand Prix,OCO,HAM,19,4,10.314,18.0,18.0,0.0,MEDIUM,84.509,84.047,0.4620000000000033,0.16700000000000242,0.022599999999998982,2.687000000000004,22.04,0.2608006247855258,0.2571428571428571,0
2022,Hungarian Grand Prix,BOT,MSC,21,5,0.864,20.0,20.0,0.0,MEDIUM,85.0455,85.157,-0.11149999999999238,0.25639999999999774,0.1436999999999975,-0.19029999999999941,22.04,0.25915539328947446,0.2857142857142857,1
2022,Hungarian Grand Prix,ZHO,VET,15,12,1.764,14.0,14.0,0.0,MEDIUM,85.1735,85.354,-0.180499999999995,-0.007299999999996339,0.16879999999999534,0.31539999999999946,22.04,0.25876593071788756,0.2,0
2022,Hungarian Grand Prix,LEC,SAI,17,4,0.72,16.0,16.0,0.0,MEDIUM,83.51599999999999,83.71,-0.19400000000000261,0.15279999999999533,0.15359999999999863,-0.12980000000000003,22.04,0.2639015278509507,0.22857142857142856,1
2022,Hungarian Grand Prix,HAM,SAI,47,4,2.74,27.0,29.0,-2.0,MEDIUM,80.8545,81.463,-0.6084999999999923,0.051100000000000714,0.14340000000000203,-0.49180000000000107,22.04,0.2725884149923628,0.6571428571428571,0
2022,Hungarian Grand Prix,ALB,LAT,18,3,8.716,15.0,17.0,-2.0,MEDIUM,84.94749999999999,85.7925,-0.8450000000000131,0.24129999999999865,-0.0038999999999918674,-1.898599999999995,22.04,0.2594543688748933,0.24285714285714285,0
2022,Hungarian Grand Prix,ALB,LAT,39,1,14.253,17.0,20.0,-3.0,MEDIUM,83.4325,83.53999999999999,-0.1074999999999875,-0.675599999999998,0.3756000000000066,0.03710000000000025,22.04,0.26416564288496686,0.5428571428571428,0
2022,Hungarian Grand Prix,SAI,RUS,16,1,1.388,15.0,18.0,-3.0,MEDIUM,83.626,83.88499999999999,-0.25899999999998613,0.10459999999999652,0.13099999999999926,-0.3056000000000006,22.04,0.2635543969578839,0.21428571428571427,0
2022,Hungarian Grand Prix,SAI,RUS,39,8,1.207,21.0,22.0,-1.0,MEDIUM,81.891,81.93599999999999,-0.044999999999987494,0.07457142857142951,-0.021971428571430602,0.12949999999999956,22.04,0.2691382447399592,0.5428571428571428,0
2022,Hungarian Grand Prix,ZHO,BOT,26,1,1.6,25.0,25.0,0.0,MEDIUM,84.51599999999999,84.15050000000001,0.36549999999998306,-0.17939999999999948,-0.2584999999999973,0.27490000000000064,22.04,0.2607790240901131,0.35714285714285715,0
2022,Belgian Grand Prix,SAI,VER,15,10,14.525,3.0,14.0,-11.0,MEDIUM,112.4015,113.0255,-0.6239999999999952,0.17376373626373412,-0.1678000000000009,3.1152999999999933,23.346,0.20770185451261772,0.3181818181818182,0
2022,Belgian Grand Prix,LAT,GAS,10,5,0.379,7.0,9.0,-2.0,MEDIUM,115.5895,116.0045,-0.41499999999999204,0.40209999999999735,0.4807000000000079,-0.04969999999999994,23.346,0.20197336263241902,0.20454545454545456,0
2022,Belgian Grand Prix,STR,GAS,22,4,0.522,7.0,11.0,-4.0,MEDIUM,113.465,114.286,-0.820999999999998,0.22329999999999278,0.3635000000000089,-0.2694999999999994,23.346,0.2057550786586172,0.4772727272727273,0
2022,Belgian Grand Prix,VET,PER,14,19,10.75,14.0,13.0,1.0,MEDIUM,115.072,114.3415,0.7305000000000064,0.12740000000000043,0.09099999999999085,2.8468000000000107,23.346,0.20288167408231367,0.29545454545454547,0
2022,Belgian Grand Prix,RUS,PER,27,2,9.347,13.0,12.0,1.0,MEDIUM,112.113,112.011,0.10200000000000387,0.03799999999999131,0.05520000000000263,2.4698000000000015,23.346,0.20823633298547,0.5909090909090909,0
2022,Belgian Grand Prix,VET,ALO,11,3,1.024,11.0,10.0,1.0,MEDIUM,114.74000000000001,114.679,0.06100000000000705,0.18040000000000622,0.22999999999999196,0.06440000000000001,23.346,0.20346871187031548,0.22727272727272727,0
2022,Belgian Grand Prix,VET,ALO,25,8,1.68,10.0,13.0,-3.0,HARD,113.2445,113.797,-0.5524999999999949,-0.011700000000006731,-0.11810000000000657,-0.5107999999999998,23.346,0.20615570734119537,0.5454545454545454,0
2022,Belgian Grand Prix,LEC,STR,15,10,0.665,11.0,15.0,-4.0,MEDIUM,114.1255,115.653,-1.5275000000000034,-0.27139999999999526,-0.03870000000000716,-0.11549999999999858,23.346,0.20456427354097023,0.3181818181818182,1
2022,Belgian Grand Prix,NOR,STR,26,3,0.856,12.0,11.0,1.0,HARD,113.95450000000001,114.3125,-0.3579999999999899,0.03310000000001206,0.40850000000000647,-0.3498000000000007,23.346,0.20487124246958213,0.5681818181818182,0
2022,Belgian Grand Prix,LEC,MAG,11,14,0.336,7.0,10.0,-3.0,MEDIUM,115.3085,116.475,-1.1664999999999992,-0.06629999999998828,0.43499999999999256,-0.0335999999999999,23.346,0.2024655597809355,0.22727272727272727,1
2022,Belgian Grand Prix,TSU,MAG,27,3,0.449,8.0,15.0,-7.0,MEDIUM,112.542,114.336,-1.793999999999997,0.027299999999995675,0.05499999999999605,-1.7107000000000003,23.346,0.20744255477954895,0.5909090909090909,1
2022,Belgian Grand Prix,ALB,TSU,18,8,3.618,7.0,17.0,-10.0,HARD,114.06800000000001,114.689,-0.6209999999999809,-0.04710000000000257,-0.04289999999998478,1.0300999999999971,23.346,0.20466739138058,0.38636363636363635,0
2022,Belgian Grand Prix,RIC,ALB,10,2,1.005,9.0,9.0,0.0,MEDIUM,115.237,114.607,0.6299999999999955,0.018400000000002782,0.20700000000001037,0.09789999999999996,23.346,0.20259118165172646,0.20454545454545456,0
2022,Belgian Grand Prix,RIC,ALB,26,6,0.911,13.0,15.0,-2.0,HARD,114.53200000000001,114.566,-0.033999999999991815,0.033799999999992836,0.057500000000000315,0.016500000000000105,23.346,0.20383822861732964,0.5681818181818182,0
2022,Belgian Grand Prix,TSU,ZHO,14,4,1.152,13.0,13.0,0.0,HARD,115.619,115.451,0.16800000000000637,-0.36420000000000624,-0.46950000000000264,0.32370000000000065,23.346,0.20192182945709616,0.29545454545454547,0
2022,Belgian Grand Prix,STR,RIC,12,3,0.611,12.0,11.0,1.0,MEDIUM,115.41,115.237,0.17300000000000182,0.3353000000000155,0.3302000000000041,-0.029299999999999996,23.346,0.20228749675071486,0.25,0
2022,Belgian Grand Prix,NOR,OCO,12,1,2.348,11.0,11.0,0.0,MEDIUM,115.5135,115.455,0.05849999999999511,-0.03319999999999769,0.38630000000001236,0.28559999999999963,23.346,0.20210624732174162,0.25,0
2022,Belgian Grand Prix,LEC,NOR,13,12,0.502,9.0,12.0,-3.0,MEDIUM,114.64600000000002,115.5135,-0.8674999999999784,-0.37229999999998525,0.04250000000000239,-0.09569999999999838,23.346,0.2036355389634178,0.2727272727272727,1
2022,Belgian Grand Prix,ALB,MSC,14,12,3.175,3.0,13.0,-10.0,HARD,113.767,116.711,-2.9440000000000026,0.34243023255813726,0.08899999999999442,-3.260000000000004,23.346,0.20520889185792016,0.29545454545454547,1
2022,Belgian Grand Prix,SAI,VET,14,11,2.771,2.0,14.0,-12.0,MEDIUM,113.2045,115.072,-1.8675000000000068,0.18097252747252823,0.12740000000000043,-0.1188000000000022,23.346,0.20622855098516402,0.29545454545454547,1
2022,Belgian Grand Prix,PER,SAI,11,3,1.586,10.0,12.0,-2.0,MEDIUM,113.549,113.8485,-0.29949999999999477,0.489099999999988,0.5842000000000104,-0.08989999999999979,23.346,0.20560286748452208,0.22727272727272727,0
2022,Belgian Grand Prix,RUS,SAI,25,4,5.534,11.0,13.0,-2.0,MEDIUM,112.0455,113.017,-0.9714999999999918,-0.07839999999999415,-0.091500000000004,1.352500000000003,23.346,0.2083617815976545,0.5454545454545454,0
2022,Belgian Grand Prix,ALB,LAT,15,11,2.448,4.0,12.0,-8.0,HARD,114.271,116.224,-1.953000000000003,0.6265000000000019,0.03410000000001218,0.3960999999999993,23.346,0.20430380411477977,0.3181818181818182,1
2022,Belgian Grand Prix,VET,RUS,13,1,6.456,13.0,12.0,1.0,MEDIUM,115.00999999999999,114.172,0.8379999999999939,0.07519999999999746,-0.0696999999999978,1.1967999999999965,23.346,0.20299104425702114,0.2727272727272727,0
2022,Dutch Grand Prix,HAM,VER,18,11,11.163,17.0,17.0,0.0,MEDIUM,76.062,75.6145,0.4474999999999909,-0.056999999999993244,-0.06119999999999201,2.6670999999999925,19.557,0.2571191922379112,0.2361111111111111,0
2022,Dutch Grand Prix,ALO,GAS,11,1,0.03,10.0,13.0,-3.0,SOFT,77.4625,78.0525,-0.5899999999999892,-0.1613000000000031,0.28289999999999577,-0.1836,19.557,0.2524705502662578,0.1388888888888889,1
2022,Dutch Grand Prix,ZHO,GAS,32,5,0.286,22.0,21.0,1.0,SOFT,76.037,75.98150000000001,0.055499999999995,0.008799999999996321,-0.01940000000000097,-0.03219999999999976,19.557,0.2572037297631416,0.4305555555555556,0
2022,Dutch Grand Prix,RUS,PER,14,17,1.157,13.0,18.0,-5.0,MEDIUM,76.5685,76.85650000000001,-0.2880000000000109,-0.04860000000000749,0.014299999999993821,-0.17690000000000028,19.557,0.25541835088842013,0.18055555555555555,0
2022,Dutch Grand Prix,ZHO,ALO,12,25,2.101,11.0,11.0,0.0,SOFT,78.12800000000001,77.5715,0.556500000000014,0.28820000000000906,-0.07889999999999213,0.37830000000000086,19.557,0.25031998771247177,0.1527777777777778,0
2022,Dutch Grand Prix,HAM,LEC,17,12,7.07,16.0,19.0,-3.0,MEDIUM,76.125,76.181,-0.055999999999997385,-0.23820000000000158,0.06309999999999963,0.25160000000000027,19.557,0.2569064039408867,0.2222222222222222,0
2022,Dutch Grand Prix,OCO,STR,16,2,3.731,15.0,15.0,0.0,SOFT,77.304,76.96600000000001,0.33799999999999386,-0.16040000000000706,-0.1384000000000026,0.2736000000000005,19.557,0.2529882024216082,0.20833333333333334,0
2022,Dutch Grand Prix,GAS,MAG,14,18,11.85,3.0,13.0,-10.0,MEDIUM,77.712,78.4185,-0.7064999999999912,0.21728571428571433,-0.1746999999999998,-2.8564999999999987,19.557,0.25165997529339096,0.18055555555555555,1
2022,Dutch Grand Prix,ALB,TSU,13,8,4.572,12.0,15.0,-3.0,MEDIUM,78.087,77.821,0.26600000000000534,0.053100000000005705,0.2587999999999969,1.0557999999999947,19.557,0.25045141957047906,0.16666666666666666,0
2022,Dutch Grand Prix,ALB,ZHO,12,9,1.414,11.0,11.0,0.0,MEDIUM,78.076,78.12800000000001,-0.05200000000002092,0.08680000000000629,0.28820000000000906,0.07519999999999993,19.557,0.25048670526154004,0.1527777777777778,0
2022,Dutch Grand Prix,BOT,RIC,11,5,1.239,10.0,10.0,0.0,SOFT,77.763,77.939,-0.17599999999998772,0.024299999999995266,0.019299999999999966,0.2881999999999998,19.557,0.25149492689325254,0.1388888888888889,1
2022,Dutch Grand Prix,MAG,RIC,27,7,0.807,12.0,15.0,-3.0,MEDIUM,76.4085,76.5815,-0.17300000000000182,-0.0628000000000018,-0.0793000000000059,-0.1638999999999999,19.557,0.25595319892420343,0.3611111111111111,0
2022,Dutch Grand Prix,PER,OCO,18,22,5.06,3.0,17.0,-14.0,MEDIUM,75.48150000000001,77.10050000000001,-1.6189999999999998,0.08118049792531219,-0.07419999999999245,-1.5030999999999959,19.557,0.25909659982909716,0.2361111111111111,1
2022,Dutch Grand Prix,OCO,NOR,17,1,6.48,16.0,16.0,0.0,SOFT,77.233,76.78,0.45300000000000296,-0.12020000000000275,-0.12039999999999645,1.1704999999999992,19.557,0.25322077350355415,0.2222222222222222,0
2022,Dutch Grand Prix,RUS,HAM,29,2,3.0,28.0,28.0,0.0,MEDIUM,75.07,75.206,-0.1360000000000099,0.24240000000000642,0.001799999999997595,-0.2211999999999999,19.557,0.26051685093912347,0.3888888888888889,0
2022,Dutch Grand Prix,BOT,MSC,33,1,0.779,16.0,19.0,-3.0,SOFT,75.6105,76.185,-0.5745000000000005,0.012099999999997037,0.03329999999999427,-0.2284,19.557,0.25865455194715015,0.4444444444444444,1
2022,Dutch Grand Prix,BOT,VET,9,7,1.33,8.0,8.0,0.0,SOFT,77.781,77.8595,-0.07849999999999113,-0.29290000000000427,-0.061199999999996715,0.07589999999999984,19.557,0.25143672619277196,0.1111111111111111,1
2022,Dutch Grand Prix,HAM,SAI,14,15,0.773,13.0,16.0,-3.0,MEDIUM,76.476,76.63550000000001,-0.1595000000000084,-0.08920000000000289,-0.06840000000000236,-0.01899999999999997,19.557,0.2557272869919975,0.18055555555555555,1
2022,Dutch Grand Prix,VET,LAT,13,22,14.31,4.0,12.0,-8.0,MEDIUM,76.6965,78.652,-1.9555000000000007,0.25264285714284934,0.15740000000000726,4.182099999999981,19.557,0.25499207916919286,0.16666666666666666,1
2022,Italian Grand Prix,LEC,VER,25,8,14.295,12.0,24.0,-12.0,MEDIUM,84.149,84.4405,-0.2914999999999992,-0.0951999999999956,-0.0600999999999928,2.1194999999999986,24.334,0.2891775303330996,0.4528301886792453,0
2022,Italian Grand Prix,HAM,STR,18,15,0.262,17.0,18.0,-1.0,MEDIUM,86.385,86.956,-0.570999999999998,-0.15999999999999112,0.14430000000000132,-0.05209999999999967,24.334,0.28169242345314577,0.32075471698113206,1
2022,Italian Grand Prix,MSC,TSU,19,14,4.609,18.0,18.0,0.0,MEDIUM,86.49700000000001,86.56,-0.06299999999998818,-0.27259999999999607,0.0032000000000013897,0.32010000000000033,24.334,0.28132767610437354,0.33962264150943394,0
2022,Italian Grand Prix,PER,HAM,33,9,4.604,25.0,32.0,-7.0,HARD,84.3475,85.094,-0.7464999999999975,-0.05730000000000301,-0.09720000000000363,1.0521000000000025,24.334,0.288496991612081,0.6037735849056604,0
2022,Italian Grand Prix,HAM,DEV,19,14,4.695,18.0,18.0,0.0,MEDIUM,86.31,86.69,-0.37999999999999545,-0.11259999999999504,-0.11489999999999928,1.2721000000000027,24.334,0.2819372031050863,0.33962264150943394,1
2022,Italian Grand Prix,BOT,MSC,33,2,4.101,32.0,32.0,0.0,MEDIUM,85.594,85.577,0.016999999999995907,-0.20569999999999883,-0.10869999999999502,0.29060000000000097,24.334,0.2842956281982382,0.6037735849056604,0
2022,Italian Grand Prix,MAG,LAT,15,9,0.86,14.0,14.0,0.0,MEDIUM,87.5095,86.6225,0.8870000000000005,0.042923076923066086,-0.2021153846153986,0.14814285714285708,24.334,0.2780726663962198,0.2641509433962264,0
2022,Italian Grand Prix,LEC,RUS,23,10,5.219,10.0,22.0,-12.0,MEDIUM,84.32300000000001,85.32900000000001,-1.0060000000000002,-0.03950000000000442,0.0012999999999927785,-0.9465999999999997,24.334,0.28858081424996734,0.41509433962264153,1
2022,Japanese Grand Prix,ZHO,MAG,7,2,5.909,4.0,4.0,0.0,WET,117.547,118.264,-0.7169999999999987,,,,25.898,0.22032038248530375,0.21428571428571427,0
2022,Japanese Grand Prix,MSC,TSU,7,4,0.823,4.0,4.0,0.0,WET,119.215,118.70100000000001,0.5139999999999958,,,,25.898,0.21723776370423184,0.21428571428571427,0
2022,Japanese Grand Prix,MSC,RIC,8,3,1.816,5.0,5.0,0.0,WET,116.9375,116.52850000000001,0.4089999999999918,,,1.5909999999999966,25.898,0.22146873329770175,0.25,0
2022,Japanese Grand Prix,ALO,HAM,7,1,0.402,4.0,5.0,-1.0,WET,115.985,114.858,1.1269999999999953,,,,25.898,0.22328749407250936,0.21428571428571427,0
2022,Japanese Grand Prix,RIC,RUS,7,1,0.869,4.0,4.0,0.0,WET,118.447,117.122,1.3250000000000028,,,,25.898,0.21864631438533688,0.21428571428571427,0
2022,United States Grand Prix,TSU,GAS,32,1,0.752,21.0,21.0,0.0,MEDIUM,101.3675,101.377,-0.009499999999988518,-0.20509999999999157,-0.22579999999999825,0.005700000000000189,24.549,0.24217821293807185,0.5535714285714286,1
2022,United States Grand Prix,VET,PER,38,3,4.883,20.0,23.0,-3.0,MEDIUM,99.8675,99.658,0.20950000000000557,-0.14780000000000224,-0.07529999999999917,1.588899999999997,24.549,0.2458157058101985,0.6607142857142857,0
2022,United States Grand Prix,PER,LEC,35,3,1.089,20.0,16.0,4.0,HARD,99.931,99.9105,0.02049999999999841,-0.39000000000000157,-0.04279999999999906,0.10459999999999957,24.549,0.24565950505849035,0.6071428571428571,0
2022,United States Grand Prix,NOR,TSU,33,1,0.568,18.0,22.0,-4.0,HARD,101.35,101.34800000000001,0.001999999999981128,-0.23380000000000561,-0.28540000000000365,0.06780000000000008,24.549,0.24222002960039468,0.5714285714285714,0
