year,circuit,driver,lap,compound,tire_age,stint_number,context,gap_ahead,gap_behind,threat_gap,gap_trend,deg_delta,cars_behind_pitting,pit_loss,pit_loss_fraction,circuit_median_gap,gap_is_open_now,laps_until_open,window_open_lap,opens_in_horizon,own_pace,threat_pace,closing_rate,race_progress,sc_rate,vsc_rate
2022,Italian Grand Prix,TSU,16,MEDIUM,16,1,tight_both,1.14,4.584,4.584,0.634,1.8537,4,21.1,0.2415,1.994,0,8.0,24.0,1,87.493,88.15,-0.657,0.3019,0.1118,0.0253
2022,Italian Grand Prix,TSU,17,MEDIUM,17,1,tight_both,0.444,4.609,4.609,0.481,1.8034,7,21.1,0.2415,1.994,0,7.0,24.0,1,87.471,87.943,-0.472,0.3208,0.1118,0.0253
2022,Italian Grand Prix,TSU,18,MEDIUM,18,1,tight_both,0.486,3.49,4.23,0.1325,1.7454,7,21.1,0.2415,1.994,0,6.0,24.0,1,87.477,87.859,-0.3826,0.3396,0.1118,0.0253
2022,Italian Grand Prix,TSU,21,HARD,3,2,tight_both,1.124,0.994,0.994,-0.9615,2.1076,1,21.1,0.2415,1.994,0,3.0,24.0,1,92.634,93.127,-0.493,0.3962,0.1118,0.0253
2022,Italian Grand Prix,TSU,22,HARD,4,2,tight_both,1.494,1.279,1.279,-0.284,2.04,2,21.1,0.2415,1.994,0,2.0,24.0,1,92.601,93.25,-0.649,0.4151,0.1118,0.0253
2022,Italian Grand Prix,TSU,23,HARD,5,2,tight_both,1.608,1.602,1.602,-0.514,1.9724,3,21.1,0.2415,1.994,0,1.0,24.0,1,92.607,93.05,-0.4422,0.434,0.1118,0.0253
2022,Italian Grand Prix,TSU,24,HARD,6,2,tight_both,1.758,2.15,2.15,0.304,1.9046,3,21.1,0.2415,1.994,1,0.0,24.0,1,92.476,87.283,5.193,0.4528,0.1118,0.0253
2022,Italian Grand Prix,TSU,25,HARD,7,2,tight_both,1.864,2.041,2.041,0.4355,1.8366,2,21.1,0.2415,1.994,1,0.0,25.0,1,91.514,87.272,4.2416,0.4717,0.1118,0.0253
2022,Italian Grand Prix,TSU,26,HARD,8,2,tight_both,2.182,1.709,1.709,0.2195,1.7686,1,21.1,0.2415,1.994,1,0.0,26.0,1,87.326,87.273,0.0532,0.4906,0.1118,0.0253
2022,Italian Grand Prix,TSU,27,HARD,9,2,tight_both,2.501,1.587,1.587,-0.2205,1.7004,0,21.1,0.2415,1.994,1,0.0,27.0,1,87.352,87.239,0.1126,0.5094,0.1118,0.0253
2022,Italian Grand Prix,TSU,28,HARD,10,2,tight_both,2.468,1.718,1.718,-0.227,1.6321,1,21.1,0.2415,1.994,1,0.0,28.0,1,87.289,87.219,0.0702,0.5283,0.1118,0.0253
2022,Italian Grand Prix,TSU,29,HARD,11,2,tight_both,2.407,1.785,1.785,0.0045,1.5637,1,21.1,0.2415,1.994,1,0.0,29.0,1,87.214,87.155,0.0588,0.5472,0.1118,0.0253
2022,Italian Grand Prix,TSU,30,HARD,12,2,tight_both,2.498,1.793,1.793,0.099,1.4952,1,21.1,0.2415,1.994,1,0.0,30.0,1,87.18,87.107,0.073,0.566,0.1118,0.0253
2022,Italian Grand Prix,TSU,31,HARD,13,2,tight_both,2.86,2.914,2.914,0.0375,1.4265,4,21.1,0.2415,1.994,1,0.0,31.0,1,87.151,87.101,0.0496,0.5849,0.1118,0.0253
2022,Italian Grand Prix,TSU,32,HARD,14,2,tight_both,3.077,3.131,3.131,0.5645,1.3577,3,21.1,0.2415,1.994,0,9.0,41.0,1,87.122,87.363,-0.241,0.6038,0.1118,0.0253
2022,Italian Grand Prix,TSU,33,HARD,15,2,tight_both,2.985,3.173,3.173,0.669,1.2887,5,21.1,0.2415,1.994,0,8.0,41.0,1,87.094,87.402,-0.3088,0.6226,0.1118,0.0253
2022,Italian Grand Prix,TSU,34,HARD,16,2,tight_both,3.209,3.564,3.564,0.1295,1.2197,5,21.1,0.2415,1.994,0,7.0,41.0,1,87.121,87.412,-0.291,0.6415,0.1118,0.0253
2022,Italian Grand Prix,TSU,35,HARD,17,2,tight_both,3.325,3.492,3.492,0.2165,1.1505,2,21.1,0.2415,1.994,0,6.0,41.0,1,87.125,87.481,-0.3558,0.6604,0.1118,0.0253
2022,Italian Grand Prix,TSU,36,HARD,18,2,tight_both,3.57,3.715,3.715,0.1595,1.0812,2,21.1,0.2415,1.994,0,5.0,41.0,1,87.091,87.431,-0.3398,0.6792,0.1118,0.0253
2022,Italian Grand Prix,TSU,37,HARD,19,2,tight_both,4.052,3.711,3.711,0.0755,1.0118,0,21.1,0.2415,1.994,0,4.0,41.0,1,87.054,87.215,-0.1602,0.6981,0.1118,0.0253
2022,Italian Grand Prix,TSU,38,HARD,20,2,tight_both,4.315,4.806,4.806,0.1095,0.9422,0,21.1,0.2415,1.994,0,3.0,41.0,1,87.054,87.17,-0.116,0.717,0.1118,0.0253
2022,Italian Grand Prix,TSU,39,HARD,21,2,tight_ahead,4.601,5.125,5.125,0.5455,0.8725,0,21.1,0.2415,1.994,0,2.0,41.0,1,87.034,87.361,-0.3266,0.7358,0.1118,0.0253
2022,Italian Grand Prix,TSU,40,HARD,22,2,tight_behind,5.867,4.549,4.549,0.707,0.8027,1,21.1,0.2415,1.994,0,1.0,41.0,1,87.011,87.323,-0.3122,0.7547,0.1118,0.0253
2022,Italian Grand Prix,TSU,41,HARD,23,2,tight_behind,6.432,4.355,4.355,-0.1285,0.7328,1,21.1,0.2415,1.994,1,0.0,41.0,1,87.18,86.652,0.528,0.7736,0.1118,0.0253
2022,Italian Grand Prix,TSU,42,HARD,24,2,tight_behind,6.728,3.264,3.264,-0.385,0.6627,1,21.1,0.2415,1.994,1,0.0,42.0,1,87.225,86.773,0.452,0.7925,0.1118,0.0253
2022,Italian Grand Prix,TSU,43,HARD,25,2,tight_behind,5.589,1.705,1.705,-0.6425,0.5925,1,21.1,0.2415,1.994,1,0.0,43.0,1,87.267,86.514,0.7528,0.8113,0.1118,0.0253
2022,Italian Grand Prix,TSU,44,HARD,26,2,tight_behind,5.334,0.562,0.562,-1.325,0.5222,1,21.1,0.2415,1.994,1,0.0,44.0,1,87.252,86.432,0.8202,0.8302,0.1118,0.0253
2022,Italian Grand Prix,TSU,45,HARD,27,2,tight_both,1.051,1.264,1.264,-1.351,0.4518,5,21.1,0.2415,1.994,1,0.0,45.0,1,87.281,86.194,1.0876,0.8491,0.1118,0.0253
2022,Italian Grand Prix,VER,5,SOFT,5,1,tight_both,2.027,0.901,0.901,1.5575,1.7401,1,21.1,0.2415,1.994,0,,,0,86.121,86.433,-0.3117,0.0943,0.1118,0.0253
2022,Italian Grand Prix,VER,6,SOFT,6,1,tight_both,2.128,1.002,1.002,-1.3285,1.6385,1,21.1,0.2415,1.994,0,,,0,85.969,86.544,-0.5752,0.1132,0.1118,0.0253
2022,Italian Grand Prix,VER,7,SOFT,7,1,tight_both,1.958,1.96,1.96,-2.017,1.5406,1,21.1,0.2415,1.994,0,20.0,27.0,1,85.907,86.388,-0.4804,0.1321,0.1118,0.0253
2022,Italian Grand Prix,VER,8,SOFT,8,1,tight_both,1.792,2.615,2.615,0.5295,1.4465,1,21.1,0.2415,1.994,0,19.0,27.0,1,85.686,86.294,-0.6074,0.1509,0.1118,0.0253
2022,Italian Grand Prix,VER,9,SOFT,9,1,tight_both,1.586,3.133,3.133,0.8065,1.3561,0,21.1,0.2415,1.994,0,18.0,27.0,1,85.574,86.262,-0.6882,0.1698,0.1118,0.0253
2022,Italian Grand Prix,VER,10,SOFT,10,1,tight_both,1.273,3.349,3.349,0.5865,1.2695,1,21.1,0.2415,1.994,0,17.0,27.0,1,85.595,86.314,-0.7196,0.1887,0.1118,0.0253
2022,Italian Grand Prix,VER,11,SOFT,11,1,tight_both,1.335,4.042,4.042,0.367,1.1866,1,21.1,0.2415,1.994,0,16.0,27.0,1,85.683,86.172,-0.4896,0.2075,0.1118,0.0253
2022,Italian Grand Prix,VER,27,MEDIUM,2,2,free,9.13,10.583,10.583,-2.581,1.7503,0,21.1,0.2415,1.994,1,0.0,27.0,1,90.434,86.708,3.726,0.5094,0.1118,0.0253
2022,Italian Grand Prix,VER,28,MEDIUM,3,2,free,8.637,12.068,15.333,0.605,1.8077,1,21.1,0.2415,1.994,0,1.0,29.0,1,90.256,91.123,-0.8668,0.5283,0.1118,0.0253
2022,Italian Grand Prix,VER,29,MEDIUM,4,2,free,7.954,14.225,16.663,3.3175,1.8574,1,21.1,0.2415,1.994,1,0.0,29.0,1,90.15,90.149,0.0012,0.5472,0.1118,0.0253
2022,Italian Grand Prix,VER,30,MEDIUM,5,2,free,7.15,18.005,18.005,3.04,1.8995,1,21.1,0.2415,1.994,1,0.0,30.0,1,89.956,85.828,4.1284,0.566,0.1118,0.0253
2022,Italian Grand Prix,VER,31,MEDIUM,6,2,free,6.452,18.872,18.872,1.336,1.9338,4,21.1,0.2415,1.994,1,0.0,31.0,1,88.973,85.92,3.0532,0.5849,0.1118,0.0253
2022,Italian Grand Prix,VER,32,MEDIUM,7,2,free,5.408,19.995,19.995,1.1045,1.9604,3,21.1,0.2415,1.994,0,,,0,84.98,85.989,-1.0092,0.6038,0.1118,0.0253
2022,Italian Grand Prix,VER,33,MEDIUM,8,2,tight_ahead,0.473,20.857,20.857,0.995,1.9793,5,21.1,0.2415,1.994,0,,,0,84.961,86.014,-1.0528,0.6226,0.1118,0.0253
2022,Italian Grand Prix,VET,5,MEDIUM,6,1,tight_both,0.622,0.606,0.606,0.057,1.9338,1,21.1,0.2415,1.994,1,0.0,5.0,1,88.485,88.267,0.2177,0.0943,0.1118,0.0253
2022,Italian Grand Prix,VET,6,MEDIUM,7,1,tight_both,0.622,0.346,1.052,0.1505,1.9604,1,21.1,0.2415,1.994,1,0.0,6.0,1,88.346,88.202,0.144,0.1132,0.1118,0.0253
2022,Italian Grand Prix,VET,7,MEDIUM,8,1,tight_both,0.59,1.032,1.032,0.2615,1.9793,1,21.1,0.2415,1.994,1,0.0,7.0,1,88.294,88.268,0.026,0.1321,0.1118,0.0253
2022,Italian Grand Prix,VET,8,MEDIUM,9,1,tight_both,0.763,0.455,0.455,0.213,1.9906,1,21.1,0.2415,1.994,0,2.0,10.0,1,87.903,88.027,-0.1234,0.1509,0.1118,0.0253
2022,Italian Grand Prix,VET,9,MEDIUM,10,1,tight_both,0.712,0.48,0.48,-0.2985,1.9941,0,21.1,0.2415,1.994,0,1.0,10.0,1,87.827,87.857,-0.03,0.1698,0.1118,0.0253
2022,Italian Grand Prix,VET,10,MEDIUM,11,1,tight_both,0.102,1.3,1.3,-0.276,1.9899,1,21.1,0.2415,1.994,1,0.0,10.0,1,87.897,87.494,0.403,0.1887,0.1118,0.0253
2022,Italian Grand Prix,ZHO,5,MEDIUM,5,1,tight_both,0.739,1.748,1.748,0.2145,1.8995,1,21.1,0.2415,1.994,0,1.0,6.0,1,87.91,88.145,-0.2353,0.0943,0.1118,0.0253
2022,Italian Grand Prix,ZHO,6,MEDIUM,6,1,tight_both,0.642,1.134,1.134,0.2065,1.9338,1,21.1,0.2415,1.994,1,0.0,6.0,1,87.819,87.703,0.1163,0.1132,0.1118,0.0253
2022,Italian Grand Prix,ZHO,7,MEDIUM,7,1,tight_both,0.601,0.311,0.311,-0.2615,1.9604,1,21.1,0.2415,1.994,1,0.0,7.0,1,87.729,87.431,0.2982,0.1321,0.1118,0.0253
2022,Italian Grand Prix,ZHO,8,MEDIUM,8,1,tight_both,1.05,3.102,3.102,-0.7185,1.9793,1,21.1,0.2415,1.994,0,8.0,16.0,1,87.5,87.909,-0.4088,0.1509,0.1118,0.0253
2022,Italian Grand Prix,ZHO,9,MEDIUM,9,1,tight_both,0.806,3.353,3.353,0.984,1.9906,0,21.1,0.2415,1.994,0,7.0,16.0,1,87.493,87.846,-0.3534,0.1698,0.1118,0.0253
2022,Italian Grand Prix,ZHO,10,MEDIUM,10,1,tight_both,0.896,3.896,3.896,1.521,1.9941,1,21.1,0.2415,1.994,0,6.0,16.0,1,87.564,87.903,-0.3392,0.1887,0.1118,0.0253
2022,Italian Grand Prix,ZHO,11,MEDIUM,11,1,tight_both,0.807,4.299,4.299,0.397,1.9899,1,21.1,0.2415,1.994,0,5.0,16.0,1,87.549,87.978,-0.4296,0.2075,0.1118,0.0253
2022,Italian Grand Prix,ZHO,12,MEDIUM,12,1,tight_both,0.979,4.078,4.078,0.473,1.9781,1,21.1,0.2415,1.994,0,4.0,16.0,1,87.594,87.848,-0.2545,0.2264,0.1118,0.0253
2022,Italian Grand Prix,ZHO,13,MEDIUM,13,1,tight_both,0.775,4.762,4.762,0.091,1.9585,2,21.1,0.2415,1.994,0,3.0,16.0,1,87.692,87.9,-0.208,0.2453,0.1118,0.0253
2022,Italian Grand Prix,ZHO,14,MEDIUM,14,1,tight_both,0.527,4.678,4.678,0.2315,1.9313,1,21.1,0.2415,1.994,0,2.0,16.0,1,87.456,87.949,-0.4927,0.2642,0.1118,0.0253
2022,Italian Grand Prix,ZHO,15,MEDIUM,15,1,tight_both,0.574,4.45,4.45,0.3,1.8964,1,21.1,0.2415,1.994,0,1.0,16.0,1,87.443,87.824,-0.381,0.283,0.1118,0.0253
2022,Italian Grand Prix,ZHO,16,MEDIUM,16,1,tight_both,0.791,4.503,4.765,-0.156,1.8537,4,21.1,0.2415,1.994,1,0.0,16.0,1,87.667,87.325,0.3417,0.3019,0.1118,0.0253
2022,Italian Grand Prix,ZHO,17,MEDIUM,17,1,tight_both,0.942,3.753,3.753,0.0435,1.8034,7,21.1,0.2415,1.994,1,0.0,17.0,1,87.693,87.301,0.3923,0.3208,0.1118,0.0253
2022,Italian Grand Prix,ZHO,20,HARD,2,2,tight_both,1.237,4.812,5.703,2.1595,2.175,4,21.1,0.2415,1.994,1,0.0,20.0,1,93.09,93.008,0.082,0.3774,0.1118,0.0253
2022,Italian Grand Prix,ZHO,21,HARD,3,2,tight_ahead,0.737,5.429,5.429,-0.357,2.1076,1,21.1,0.2415,1.994,1,0.0,21.0,1,92.876,92.85,0.0262,0.3962,0.1118,0.0253
2022,Italian Grand Prix,ZHO,22,HARD,4,2,tight_ahead,1.27,5.308,5.308,-1.3215,2.04,2,21.1,0.2415,1.994,1,0.0,22.0,1,92.642,92.605,0.037,0.4151,0.1118,0.0253
2022,Italian Grand Prix,ZHO,23,HARD,5,2,tight_ahead,1.5,5.311,5.311,-0.1975,1.9724,3,21.1,0.2415,1.994,1,0.0,23.0,1,92.543,92.397,0.1456,0.434,0.1118,0.0253
2022,Italian Grand Prix,ZHO,24,HARD,6,2,tight_ahead,0.665,5.421,5.421,-0.059,1.9046,3,21.1,0.2415,1.994,0,9.0,33.0,1,91.53,92.252,-0.722,0.4528,0.1118,0.0253
2022,Italian Grand Prix,ZHO,25,HARD,7,2,tight_ahead,1.798,5.881,5.881,0.0565,1.8366,2,21.1,0.2415,1.994,0,8.0,33.0,1,87.021,91.322,-4.3014,0.4717,0.1118,0.0253
2022,Italian Grand Prix,ZHO,26,HARD,8,2,tight_ahead,1.613,6.005,6.005,0.285,1.7686,1,21.1,0.2415,1.994,0,7.0,33.0,1,86.959,87.172,-0.2138,0.4906,0.1118,0.0253
2022,Italian Grand Prix,ZHO,27,HARD,9,2,tight_ahead,1.761,5.999,5.999,0.292,1.7004,0,21.1,0.2415,1.994,0,6.0,33.0,1,87.025,87.14,-0.1152,0.5094,0.1118,0.0253
2022,Italian Grand Prix,ZHO,28,HARD,10,2,tight_ahead,1.635,6.087,6.087,0.059,1.6321,1,21.1,0.2415,1.994,0,5.0,33.0,1,86.95,87.088,-0.1382,0.5283,0.1118,0.0253
2022,Italian Grand Prix,ZHO,29,HARD,11,2,tight_ahead,1.536,6.407,6.407,0.041,1.5637,1,21.1,0.2415,1.994,0,4.0,33.0,1,86.887,87.042,-0.1552,0.5472,0.1118,0.0253
2022,Italian Grand Prix,ZHO,30,HARD,12,2,tight_ahead,1.641,6.404,6.404,0.204,1.4952,1,21.1,0.2415,1.994,0,3.0,33.0,1,86.853,87.05,-0.1972,0.566,0.1118,0.0253
2022,Italian Grand Prix,ZHO,31,HARD,13,2,tight_ahead,1.09,6.342,6.342,0.1585,1.4265,4,21.1,0.2415,1.994,0,2.0,33.0,1,86.92,87.024,-0.1046,0.5849,0.1118,0.0253
2022,Italian Grand Prix,ZHO,32,HARD,14,2,tight_ahead,1.11,5.779,5.779,-0.0325,1.3577,3,21.1,0.2415,1.994,0,1.0,33.0,1,86.919,86.986,-0.0674,0.6038,0.1118,0.0253
2022,Italian Grand Prix,ZHO,33,HARD,15,2,tight_ahead,0.861,6.007,6.007,-0.3125,1.2887,5,21.1,0.2415,1.994,1,0.0,33.0,1,87.022,86.978,0.044,0.6226,0.1118,0.0253
2022,Italian Grand Prix,ZHO,34,HARD,16,2,tight_both,1.143,0.078,5.505,-0.1675,1.2197,5,21.1,0.2415,1.994,1,0.0,34.0,1,87.033,87.017,0.016,0.6415,0.1118,0.0253
2022,Italian Grand Prix,ZHO,35,HARD,17,2,tight_both,0.343,4.814,4.814,-0.137,1.1505,2,21.1,0.2415,1.994,1,0.0,35.0,1,87.145,86.965,0.1804,0.6604,0.1118,0.0253
2022,Italian Grand Prix,ZHO,36,HARD,18,2,tight_both,0.434,3.943,3.943,-0.5965,1.0812,2,21.1,0.2415,1.994,1,0.0,36.0,1,87.244,86.926,0.318,0.6792,0.1118,0.0253
2022,Italian Grand Prix,ZHO,37,HARD,19,2,tight_both,0.563,3.258,3.258,-0.781,1.0118,0,21.1,0.2415,1.994,1,0.0,37.0,1,87.392,86.912,0.4798,0.6981,0.1118,0.0253
2022,Italian Grand Prix,ZHO,38,HARD,20,2,tight_both,0.395,2.769,2.769,-0.778,0.9422,0,21.1,0.2415,1.994,1,0.0,38.0,1,87.364,86.859,0.5042,0.717,0.1118,0.0253
2022,Italian Grand Prix,ZHO,39,HARD,21,2,tight_both,0.421,2.249,2.249,-0.587,0.8725,0,21.1,0.2415,1.994,1,0.0,39.0,1,87.416,86.768,0.6476,0.7358,0.1118,0.0253
2022,Italian Grand Prix,ZHO,40,HARD,22,2,tight_both,0.588,1.852,1.852,-0.5045,0.8027,1,21.1,0.2415,1.994,1,0.0,40.0,1,87.384,86.733,0.6512,0.7547,0.1118,0.0253
2022,Italian Grand Prix,ZHO,41,HARD,23,2,tight_both,0.325,2.194,2.194,-0.4585,0.7328,1,21.1,0.2415,1.994,1,0.0,41.0,1,87.264,86.671,0.5924,0.7736,0.1118,0.0253
2022,Italian Grand Prix,ZHO,42,HARD,24,2,tight_both,0.38,1.976,1.976,-0.0275,0.6627,1,21.1,0.2415,1.994,1,0.0,42.0,1,87.002,86.652,0.3498,0.7925,0.1118,0.0253
2022,Italian Grand Prix,ZHO,43,HARD,25,2,tight_both,0.525,2.561,2.561,0.062,0.5925,1,21.1,0.2415,1.994,1,0.0,43.0,1,86.988,86.732,0.2564,0.8113,0.1118,0.0253
2022,Italian Grand Prix,ZHO,44,HARD,26,2,tight_both,1.452,1.677,1.677,0.1835,0.5222,1,21.1,0.2415,1.994,1,0.0,44.0,1,87.039,86.997,0.0416,0.8302,0.1118,0.0253
2022,Italian Grand Prix,ZHO,45,HARD,27,2,tight_both,1.659,1.39,1.39,-0.1495,0.4518,5,21.1,0.2415,1.994,1,0.0,45.0,1,87.249,87.135,0.1144,0.8491,0.1118,0.0253
2022,Singapore Grand Prix,ALB,10,INTERMEDIATE,10,1,tight_ahead,4.257,6.665,6.665,0.0,0.0,0,23.1,0.1913,2.765,1,0.0,10.0,1,125.701,124.241,1.46,0.1695,0.0526,0.0942
2022,Singapore Grand Prix,ALB,11,INTERMEDIATE,11,1,tight_both,4.619,4.951,4.951,0.0,0.0,0,23.1,0.1913,2.765,0,2.0,13.0,1,,,0.0,0.1864,0.0526,0.0942
2022,Singapore Grand Prix,ALB,12,INTERMEDIATE,12,1,tight_behind,5.447,3.723,3.723,-1.714,0.0,0,23.1,0.1913,2.765,0,1.0,13.0,1,,,0.0,0.2034,0.0526,0.0942
2022,Singapore Grand Prix,ALB,13,INTERMEDIATE,13,1,tight_behind,5.452,3.37,3.37,-1.471,0.0,0,23.1,0.1913,2.765,1,0.0,13.0,1,123.44,121.969,1.471,0.2203,0.0526,0.0942
2022,Singapore Grand Prix,ALB,14,INTERMEDIATE,14,1,tight_behind,5.364,2.917,2.917,-0.7905,0.0,0,23.1,0.1913,2.765,1,0.0,14.0,1,123.177,122.079,1.0983,0.2373,0.0526,0.0942
2022,Singapore Grand Prix,ALB,15,INTERMEDIATE,15,1,tight_behind,5.663,2.356,2.356,-0.403,0.0,0,23.1,0.1913,2.765,1,0.0,15.0,1,123.188,122.251,0.937,0.2542,0.0526,0.0942
2022,Singapore Grand Prix,ALB,16,INTERMEDIATE,16,1,tight_behind,6.038,2.008,2.008,-0.507,0.0,0,23.1,0.1913,2.765,1,0.0,16.0,1,123.162,122.3,0.8618,0.2712,0.0526,0.0942
2022,Singapore Grand Prix,ALB,17,INTERMEDIATE,17,1,tight_behind,6.74,1.36,1.36,-0.4545,0.0,0,23.1,0.1913,2.765,1,0.0,17.0,1,123.065,122.477,0.5886,0.2881,0.0526,0.0942
2022,Singapore Grand Prix,ALB,18,INTERMEDIATE,18,1,tight_behind,7.65,0.807,0.807,-0.498,0.0,0,23.1,0.1913,2.765,1,0.0,18.0,1,123.1,122.628,0.4726,0.3051,0.0526,0.0942
2022,Singapore Grand Prix,ALB,19,INTERMEDIATE,19,1,tight_behind,8.282,0.762,0.762,-0.6005,0.0,0,23.1,0.1913,2.765,1,0.0,19.0,1,123.243,122.73,0.5126,0.322,0.0526,0.0942
2022,Singapore Grand Prix,ALB,20,INTERMEDIATE,20,1,tight_behind,9.131,0.757,0.757,-0.299,0.0,0,23.1,0.1913,2.765,1,0.0,20.0,1,123.16,122.729,0.431,0.339,0.0526,0.0942
2022,Singapore Grand Prix,ALB,21,INTERMEDIATE,21,1,tight_both,2.12,0.4,0.4,-0.025,0.0,0,23.1,0.1913,2.765,1,0.0,21.0,1,123.167,122.847,0.3198,0.3559,0.0526,0.0942
2022,Singapore Grand Prix,ALB,23,INTERMEDIATE,23,1,tight_ahead,3.361,21.292,21.292,-0.357,0.0,0,23.1,0.1913,2.765,1,0.0,23.0,1,123.088,122.291,0.797,0.3898,0.0526,0.0942
2022,Singapore Grand Prix,ALB,24,INTERMEDIATE,24,1,free,5.19,24.509,24.509,20.892,0.0,0,23.1,0.1913,2.765,0,,,0,122.979,124.762,-1.7833,0.4068,0.0526,0.0942
2022,Singapore Grand Prix,ALO,5,INTERMEDIATE,5,1,tight_both,3.318,3.632,3.632,0.5025,0.0,0,23.1,0.1913,2.765,0,,,0,123.696,124.126,-0.43,0.0847,0.0526,0.0942
2022,Singapore Grand Prix,ALO,6,INTERMEDIATE,6,1,tight_both,3.743,4.838,4.838,0.634,0.0,0,23.1,0.1913,2.765,0,,,0,123.486,124.009,-0.5228,0.1017,0.0526,0.0942
2022,Singapore Grand Prix,ALO,7,INTERMEDIATE,7,1,tight_ahead,4.133,5.567,5.567,1.0035,0.0,0,23.1,0.1913,2.765,0,,,0,123.279,123.938,-0.6594,0.1186,0.0526,0.0942
2022,Singapore Grand Prix,ALO,8,INTERMEDIATE,8,1,tight_ahead,3.29,7.402,7.402,0.9675,0.0,0,23.1,0.1913,2.765,0,,,0,122.886,123.639,-0.753,0.1356,0.0526,0.0942
2022,Singapore Grand Prix,ALO,11,INTERMEDIATE,11,1,tight_both,0.699,1.566,1.566,0.0,0.0,0,23.1,0.1913,2.765,0,2.0,13.0,1,,,0.0,0.1864,0.0526,0.0942
2022,Singapore Grand Prix,ALO,12,INTERMEDIATE,12,1,tight_both,1.386,0.539,0.539,0.0,0.0,0,23.1,0.1913,2.765,0,1.0,13.0,1,,,0.0,0.2034,0.0526,0.0942
2022,Singapore Grand Prix,ALO,13,INTERMEDIATE,13,1,tight_both,2.12,0.537,0.537,-1.027,0.0,0,23.1,0.1913,2.765,1,0.0,13.0,1,122.391,121.29,1.1015,0.2203,0.0526,0.0942
2022,Singapore Grand Prix,ALO,14,INTERMEDIATE,14,1,tight_both,2.29,0.621,0.621,-0.5145,0.0,0,23.1,0.1913,2.765,1,0.0,14.0,1,122.209,121.474,0.735,0.2373,0.0526,0.0942
2022,Singapore Grand Prix,ALO,15,INTERMEDIATE,15,1,tight_both,2.641,0.603,0.603,0.041,0.0,0,23.1,0.1913,2.765,1,0.0,15.0,1,122.025,121.495,0.5302,0.2542,0.0526,0.0942
2022,Singapore Grand Prix,ALO,16,INTERMEDIATE,16,1,tight_both,2.526,0.83,0.83,0.033,0.0,0,23.1,0.1913,2.765,1,0.0,16.0,1,121.905,121.477,0.4278,0.2712,0.0526,0.0942
2022,Singapore Grand Prix,ALO,17,INTERMEDIATE,17,1,tight_both,2.775,0.775,0.775,0.1045,0.0,0,23.1,0.1913,2.765,1,0.0,17.0,1,121.53,121.382,0.1472,0.2881,0.0526,0.0942
2022,Singapore Grand Prix,ALO,18,INTERMEDIATE,18,1,tight_both,2.96,0.873,0.873,0.086,0.0,0,23.1,0.1913,2.765,0,,,0,121.324,121.371,-0.0472,0.3051,0.0526,0.0942
2022,Singapore Grand Prix,ALO,19,INTERMEDIATE,19,1,tight_both,2.491,0.93,0.93,0.0215,0.0,0,23.1,0.1913,2.765,0,,,0,121.097,121.164,-0.0672,0.322,0.0526,0.0942
2022,Singapore Grand Prix,ALO,20,INTERMEDIATE,20,1,tight_both,2.595,0.849,0.849,0.0775,0.0,0,23.1,0.1913,2.765,0,,,0,120.894,120.956,-0.0618,0.339,0.0526,0.0942
2022,Singapore Grand Prix,BOT,5,INTERMEDIATE,5,1,tight_both,2.369,1.121,1.121,0.522,0.0,0,23.1,0.1913,2.765,0,1.0,6.0,1,126.881,127.014,-0.133,0.0847,0.0526,0.0942
2022,Singapore Grand Prix,BOT,6,INTERMEDIATE,6,1,tight_both,2.368,0.73,0.73,-1.1875,0.0,0,23.1,0.1913,2.765,1,0.0,6.0,1,126.32,125.902,0.4175,0.1017,0.0526,0.0942
2022,Singapore Grand Prix,BOT,7,INTERMEDIATE,7,1,tight_both,3.837,0.504,0.504,-1.23,0.0,0,23.1,0.1913,2.765,1,0.0,7.0,1,125.897,125.532,0.3656,0.1186,0.0526,0.0942
2022,Singapore Grand Prix,BOT,8,INTERMEDIATE,8,1,tight_behind,5.14,3.093,3.093,-0.3085,0.0,0,23.1,0.1913,2.765,1,0.0,8.0,1,125.113,124.671,0.4418,0.1356,0.0526,0.0942
2022,Singapore Grand Prix,BOT,11,INTERMEDIATE,11,1,tight_both,1.282,0.721,0.721,0.0,0.0,0,23.1,0.1913,2.765,0,3.0,14.0,1,,,0.0,0.1864,0.0526,0.0942
2022,Singapore Grand Prix,BOT,12,INTERMEDIATE,12,1,tight_both,0.866,0.769,0.769,0.0,0.0,0,23.1,0.1913,2.765,0,2.0,14.0,1,,,0.0,0.2034,0.0526,0.0942
2022,Singapore Grand Prix,BOT,13,INTERMEDIATE,13,1,tight_both,1.011,0.606,0.606,0.048,0.0,0,23.1,0.1913,2.765,0,1.0,14.0,1,122.825,122.845,-0.0205,0.2203,0.0526,0.0942
2022,Singapore Grand Prix,BOT,14,INTERMEDIATE,14,1,tight_both,0.918,0.764,0.764,-0.0575,0.0,0,23.1,0.1913,2.765,1,0.0,14.0,1,122.82,122.779,0.0407,0.2373,0.0526,0.0942
2022,Singapore Grand Prix,BOT,15,INTERMEDIATE,15,1,tight_both,0.928,0.681,0.681,-0.0025,0.0,0,23.1,0.1913,2.765,0,1.0,16.0,1,122.903,122.912,-0.009,0.2542,0.0526,0.0942
